home; inst-min-win-jwm-keys-alsa.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 2164188K. Space Used = 8K. Runtime = 00:00:00:01.
home; inst-min-win-menu.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 2165448K. Space Used = 1260K. Runtime = 00:00:00:03.
home; inst-min-win-systray-volumeicon-alsa.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 2165956K. Space Used = 508K. Runtime = 00:00:00:04.
home; inst-min-win-xtra-default-jdk.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 2218956K. Space Used = 53000K. Runtime = 00:00:00:18.
home; inst-min-win-xtra-default-jre.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 2218960K. Space Used = 4K. Runtime = 00:00:00:01.
home; inst-min-win-xtra-fonts-asian.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 2287116K. Space Used = 68156K. Runtime = 00:00:00:10.
home; inst-min-win-xtra-xdotool.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 2287448K. Space Used = 332K. Runtime = 00:00:00:03.
home; inst-std-00-jwm-menu.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 2287452K. Space Used = 4K. Runtime = 00:00:00:01.
home; inst-std-accessories-calc-qalculate-gtk.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 2297776K. Space Used = 10324K. Runtime = 00:00:00:08.
home; inst-std-accessories-feh.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 2300172K. Space Used = 2396K. Runtime = 00:00:00:05.
home; inst-std-accessories-gpicview.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 2300544K. Space Used = 372K. Runtime = 00:00:00:03.
home; inst-std-accessories-mupdf.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 2325196K. Space Used = 24652K. Runtime = 00:00:00:06.
home; inst-std-accessories-prtscr-gnome-screenshot.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 2326956K. Space Used = 1760K. Runtime = 00:00:00:06.
home; inst-std-accessories-scite.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 2334580K. Space Used = 7624K. Runtime = 00:00:00:10.
home; inst-std-accessories-thunar.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 2364932K. Space Used = 30352K. Runtime = 00:00:00:44.
home; inst-std-font-fonts-liberation.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 2367900K. Space Used = 2968K. Runtime = 00:00:00:05.
home; inst-std-graphic-gimp.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 2609988K. Space Used = 242088K. Runtime = 00:00:02:03.
home; inst-std-graphic-gpaint.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 2610776K. Space Used = 788K. Runtime = 00:00:00:04.
home; inst-std-graphic-xtra-cheese.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 2753484K. Space Used = 142708K. Runtime = 00:00:01:23.
home; inst-std-help-manuals-html.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 2753560K. Space Used = 76K. Runtime = 00:00:00:00.
home; inst-std-inet-firefox-esr.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 2955656K. Space Used = 202096K. Runtime = 00:00:00:14.
home; inst-std-inet-xtra-00-google-chrome-fix.sh; 2019-01-02_17.58.35; CLDS: * Disk size = 2955964K. Space Used = 308K. Runtime = 00:00:00:01.
